username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;cluster
lgsalcedo;2017-05-26 21:30;0.0;0.0;#internacionales La foto de los esposos de la Otan que demuestra que el mundo está cambiando - El Colombiano http:// ow.ly/450i50bLg47;;;#internacionales;868278259590606849;https://twitter.com/lgsalcedo/status/868278259590606849;0
lhilir;2017-05-23 10:09;0.0;0.0;Yo tengo carbamazepina colombiana que estoy vendiendo por cambio de tratamiento 04121737532;;;;867019750483931136;https://twitter.com/lhilir/status/867019750483931136;1
LibresdeMente_;2017-03-16 19:21;0.0;1.0;Yo no puedo creer q en el informativo digan q el viagra aumento en la venta en jóvenes. Si no te funciona bien a tu edad q te queda...;;;;842516283144986624;https://twitter.com/LibresdeMente_/status/842516283144986624;0
LIDERANDINO;2017-04-25 14:16;0.0;0.0;@LaHojillaenTV Camarada, las farmacias de El Vigìa, Estado Mèrida estàn vendiendo El CLOPIDOGREL en Bs. 22.400 cuando valia Bs. 2.200;;@LaHojillaenTV;;856935022829481985;https://twitter.com/LIDERANDINO/status/856935022829481985;1
LIDERANDINO;2017-04-25 14:23;0.0;0.0;@maperezpirela En las farmacias de El Vigìa, Estado Mèrida estàn vendiendo El CLOPIDOGREL en Bs. 22.400 hace 8 dìas valìa Bs. 2.240. Ayuda.;;@maperezpirela;;856936613573787650;https://twitter.com/LIDERANDINO/status/856936613573787650;0
lifefitgo;2017-03-17 06:56;0.0;0.0;Las peras disponen d vitaminas A, B, C y E, ácido fólico, fibra, potasio, sales minerales, azúcares yodo, hierro y calcio . #fitness #motiva;;;#fitness #motiva;842690981690572801;https://twitter.com/lifefitgo/status/842690981690572801;1
LigiaHernandez8;2017-04-20 10:02;0.0;0.0;@LocatelVzla_ATC Buenos dias ¿tendrán disponibilidad de DERMACORTINE en cualquier presentación en Aragua?;;@LocatelVzla_ATC;;855059143010463744;https://twitter.com/LigiaHernandez8/status/855059143010463744;2
LigiaNore;2017-05-17 14:52;0.0;0.0;@ayudasocialmed buenas tardes, tiene disponible inhalador de salbutamol ? gracias;;@ayudasocialmed;;864916507213672448;https://twitter.com/LigiaNore/status/864916507213672448;2
lilian_sala25;2017-04-27 16:45;0.0;0.0;te lo tengo ocupred y acrylarm soy de Ccs.;;;;857697216831553537;https://twitter.com/lilian_sala25/status/857697216831553537;1
LilianMathison;2017-05-07 00:40;0.0;0.0;@brandy1960 : RT @fundatiacruz : via @CeciA_10 : Tengo estemedicamento Clopidogrel . Interesados escribir al privado pic.twitter.com/q5cUU16bTe;;@brandy1960 @fundatiacruz @CeciA_10;;861078331076247552;https://twitter.com/LilianMathison/status/861078331076247552;1
Lilieth0571;2017-06-04 03:04;0.0;0.0;Putin ofreció a Bill Clinton la adhesión de Rusia a la OTAN https:// es.rt.com/55ca pic.twitter.com/IbGwwseBZU;;;;871261326504579072;https://twitter.com/Lilieth0571/status/871261326504579072;0
Lilledierk;2017-05-09 15:00;0.0;0.0;El médico dice que tengo que tomar diazepam y 2° de bach Monsters ¿A quién le hago caso?;;;;862019551848001540;https://twitter.com/Lilledierk/status/862019551848001540;0
lilyespe;2017-03-07 10:11;0.0;0.0;#DrSotoBV13 Verdadera radiografía a mi Madre con fibromalgia Emocionante Tengo nódulo frío tiroideo, puedo tomar cloruro mg?;;;#DrSotoBV13;839116319530299393;https://twitter.com/lilyespe/status/839116319530299393;0
LilyGonz6;2017-03-30 09:53;0.0;0.0;@FundacionBADAN Buenos dias, cuentan con disponibilidad de Mirena ??;;@FundacionBADAN;;847446626364829696;https://twitter.com/LilyGonz6/status/847446626364829696;2
Lin_Bolivar;2017-04-06 14:53;0.0;0.0;@Farmatodo Buenas tardes, tienen disponibilidad de Salbutamol, Berodual o Budecort en gotas para nebulizar.Gracias por la información;;@Farmatodo;;850058924686540800;https://twitter.com/Lin_Bolivar/status/850058924686540800;2
LinaEmanuelpita;2017-05-22 20:02;0.0;0.0;La coraspirina la puedes conseguir en la farmacia veterinaria 24horas en la avenida victoria yo la compre el sabado pasado;;;;866806418007097345;https://twitter.com/LinaEmanuelpita/status/866806418007097345;1
lineasdoradas;2017-04-19 05:45;0.0;2.0;me encanta que digan los antidepresivos son mentirañ porque gracias al escitalopram puedo hacer cosas basicas como bañarme y cambiar sábanas;;;;854631982868951042;https://twitter.com/lineasdoradas/status/854631982868951042;0
liricalman;2017-05-08 12:25;0.0;0.0;marico, quien dona viagra ... naguevona... es lo mas loco q me han donado.;;;;861618062352580610;https://twitter.com/liricalman/status/861618062352580610;0
liricalman;2017-05-19 23:27;0.0;1.0;mañana temprano pa donde @Jcarolita_ a cambiarle atorvastatina y viagra por una arepa;;@Jcarolita_;;865771044388450304;https://twitter.com/liricalman/status/865771044388450304;0
Lisa_mar1;2017-05-04 15:34;2.0;2.0;Tengo 6 cajas doxiciclina 100mg de farmacia pero soy de maracay;;;;860215995574734848;https://twitter.com/Lisa_mar1/status/860215995574734848;1
LisbethJrm;2017-04-04 14:37;0.0;0.0;@FundacionBADAN Buenas tardes tedran disponible kopodex o kepra 500 mg soy de valencia. Gracias;;@FundacionBADAN;;849330067025035265;https://twitter.com/LisbethJrm/status/849330067025035265;2
LisettRomero;2017-05-30 07:44;0.0;0.0;@mariasan8 la farmacia que esta en recidencia los mangos te vende losartan que cuesta 200bsf pero debes hacer una compra de 3mil en medicina;;@mariasan8;;869519923466436608;https://twitter.com/LisettRomero/status/869519923466436608;1
LisyenQ;2017-04-23 18:01;0.0;0.0;Yo consegui biotalol en la farmacia del hospital razet;;;;856266830620577794;https://twitter.com/LisyenQ/status/856266830620577794;1
LizardoGramcko;2017-04-16 21:31;6.0;0.0;No consigo Glucofage , Plavix, enalapril, meticorten y antibióticos,me quedo tranquilo o voy a la marcha de la oposición a pelear x mi salud! pic.twitter.com/yESuTskfrD;;;;853782933282332672;https://twitter.com/LizardoGramcko/status/853782933282332672;2
LizBrightside08;2017-05-26 11:42;0.0;1.0;Cosas que faltan en el hospital: medicamentos. No tenemos ni Paracetamol :(;;;;868130315180675072;https://twitter.com/LizBrightside08/status/868130315180675072;0
LK_Molletones_A;2017-03-25 11:04;0.0;0.0;hola... tengo euthyrox de 25, cambio por pañales M o G, o producto de cesta basica. Soy de caracas;;;;845652585197522945;https://twitter.com/LK_Molletones_A/status/845652585197522945;1
Llopeziborra;2017-03-20 10:12;2.0;5.0;En @LaMirandaSchool #caste #3ESO hay publicistas muy #creativos : Arnau, Lisa, Lucca, Marina... Tenemos toda una campaña en marcha! pic.twitter.com/IK0TnnH4gc;;@LaMirandaSchool;#caste #3ESO #creativos;843827497129185281;https://twitter.com/Llopeziborra/status/843827497129185281;0
LluviaMoreeno;2017-04-24 14:55;0.0;0.0;LUKE CAGE: Michael Colter confirma la fecha de rodaje de la 2ª temporada http:// dlvr.it/Nz8JL7 pic.twitter.com/Q7YNO67OlI;;;;856582280818475008;https://twitter.com/LluviaMoreeno/status/856582280818475008;0
lmartino76;2017-04-26 22:36;1.0;0.0;...consultar la disponibilidad de cualquier medicamento. Busqué Glucofage : agotado. Vi el precio: 6 BsF. Como te explico que de haber tenido;;;;857423057417363457;https://twitter.com/lmartino76/status/857423057417363457;2
lmv31;2017-05-21 16:05;1.0;0.0;AMIGA donde estas yo valencia tengo pero necesito para mi mama zanidip o renangio - micardis o atenolol 04144388295;;;;866384511445200897;https://twitter.com/lmv31/status/866384511445200897;0
lnk95;2017-03-25 19:13;0.0;5.0;"Mailen vino y se acostó en mi cama... Me voy a dormir porque tengo que juntar los juguetes""... Dormir es la solución a todo""";;;;845775571929980928;https://twitter.com/lnk95/status/845775571929980928;0
LocatelVzla_ATC;2017-03-02 08:32;2.0;0.0;Buenos dìas @beat513 DI-EUDRIN TABL.12.5MG, en Locatel San Martín, Verificar disponibilidad con el establecimiento al 0212-4520424.;;@beat513;;837279359639650306;https://twitter.com/LocatelVzla_ATC/status/837279359639650306;1
LocatelVzla_ATC;2017-03-09 09:50;2.0;0.0;Hola @SofiaSilva13 NEFROTAL H COMP.50MG/12,5MG, en Locatel El Valle, Verificar disponibilidad con el establecimiento al 0212-6716065.;;@SofiaSilva13;;839835714682503168;https://twitter.com/LocatelVzla_ATC/status/839835714682503168;1
LocatelVzla_ATC;2017-03-10 13:56;6.0;0.0;Hola @Mq3f GENURIN CAPS.200MG, en Locatel La Marrón, Verificar disponibilidad con el establecimiento al 0212-5644322. ¡Feliz tarde!;;@Mq3f;;840260136606285824;https://twitter.com/LocatelVzla_ATC/status/840260136606285824;1
LocatelVzla_ATC;2017-03-10 16:20;3.0;0.0;Hola @PulsiondeEros DERMACORTINE LOCION 0.1% 30CC, en Locatel Petare, Verificar disponibilidad con el establecimiento al 0212-2343050.;;@PulsiondeEros;;840296322792095745;https://twitter.com/LocatelVzla_ATC/status/840296322792095745;1
LocatelVzla_ATC;2017-03-13 10:57;3.0;1.0;Hola @juliusbad VALPAX COMP. 1 MG, en Locatel Alto Prado, Verificar disponibilidad con el establecimiento al 0212-9753235. ¡Feliz dìa!;;@juliusbad;;841302212559142913;https://twitter.com/LocatelVzla_ATC/status/841302212559142913;1
LocatelVzla_ATC;2017-03-14 15:38;2.0;1.0;Hola @SUKY2511 REMINALET COMP. 20/12.5MG, en Locatel Multiplaza Victoria, Verificar disponibilidad con el establecimiento al 0212-6318859.;;@SUKY2511;;841735401807216644;https://twitter.com/LocatelVzla_ATC/status/841735401807216644;1
LocatelVzla_ATC;2017-03-15 09:29;1.0;0.0;Hola @lenteja_24 MONTELUKAST G.V. COMP. MAST. en Locatel Caricuao, Verificar disponibilidad con el establecimiento al 0212-4327113.;;@lenteja_24;;842004818008915968;https://twitter.com/LocatelVzla_ATC/status/842004818008915968;1
LocatelVzla_ATC;2017-03-22 10:14;0.0;0.0;Buenos días Coromoto @ORAL12 GAAP OFTENO GTS en Locatel Petare, verificar disponibilidad con el establecimiento al 0212-2566355 ¡Feliz día!;;@ORAL12;;844552913666146304;https://twitter.com/LocatelVzla_ATC/status/844552913666146304;1
LocatelVzla_ATC;2017-03-23 13:53;6.0;0.0;Hola @rosaisabel1921 AMLODIPINA TABL.10MG, en Locatel Multiplaza Victoria, Verificar disponibilidad con el establecimiento al 0212-6318859.;;@rosaisabel1921;;844970291046596608;https://twitter.com/LocatelVzla_ATC/status/844970291046596608;1
LocatelVzla_ATC;2017-03-29 10:37;2.0;0.0;Hola @antonny76 AMIKACINA GV AMP.100MG, en Locatel La Trinidad, Verificar disponibilidad con el establecimiento al 0212-9445566.;;@antonny76;;847095488004440065;https://twitter.com/LocatelVzla_ATC/status/847095488004440065;1
LocatelVzla_ATC;2017-04-03 08:30;6.0;3.0;Hola @yukency_guzman CLONAC COMPD.0.5MG, en Locatel La Yaguara, verificar disponibilidad con el establecimiento al 0212-4712357.¡Feliz día!;;@yukency_guzman;;848875383491624960;https://twitter.com/LocatelVzla_ATC/status/848875383491624960;1
LocatelVzla_ATC;2017-04-03 10:15;1.0;0.0;Hola @LuixisMargarita NIFEDIPINA GV COMPD.10MG, en Locatel San Martín, verificar disponibilidad con el establecimiento al 0212-4520424.;;@LuixisMargarita;;848901667135385600;https://twitter.com/LocatelVzla_ATC/status/848901667135385600;1
LocatelVzla_ATC;2017-04-04 11:28;3.0;3.0;Hola @lericar1966 CIPROXINA XR TABL.500MG, en Locatel El Tigre, verificar disponibilidad con el establecimiento al 0283-2317303.;;@lericar1966;;849282516280369152;https://twitter.com/LocatelVzla_ATC/status/849282516280369152;1
LocatelVzla_ATC;2017-04-06 11:04;0.0;0.0;Hola @nancydezerpa BUDENAS SUSP. NASAL 32MCG/DOSIS, en Locatel Petare, verificar disponibilidad con el establecimiento al 0212-2343050.;;@nancydezerpa;;850001296610471937;https://twitter.com/LocatelVzla_ATC/status/850001296610471937;1
LocatelVzla_ATC;2017-04-07 09:07;4.0;0.0;Buenos dìas @felipincho1 POENKERAT SOLUC.OFT.0.5%, en Locatel La Trinidad, verificar disponibilidad con el establecimiento al 0212-9445566.;;@felipincho1;;850334240831152129;https://twitter.com/LocatelVzla_ATC/status/850334240831152129;1
LocatelVzla_ATC;2017-04-07 13:43;13.0;2.0;Buenas tardes @Bobstech AZITROMICINA DP COMP.REC.500MG, en Locatel Santa Monica, verificar disponibilidad al 0212-6616263.;;@Bobstech;;850403586597113856;https://twitter.com/LocatelVzla_ATC/status/850403586597113856;1
LocatelVzla_ATC;2017-04-10 10:12;0.0;0.0;Hola Odalys @odalys_18 DECOBEL VIAL 8MG en Locatel El Marques, verificar disponibilidad con el establecimiento al 0212-239.16.16.;;@odalys_18;;851437664607887361;https://twitter.com/LocatelVzla_ATC/status/851437664607887361;1
LocatelVzla_ATC;2017-04-11 08:46;5.0;0.0;Hola Kelin @nilekgonzalez FULGRAM P/SUSP.400/57MG en Locatel Propatria,verificar disponibilidad con el establecimiento al 0212-8732326.;;@nilekgonzalez;;851778517704597505;https://twitter.com/LocatelVzla_ATC/status/851778517704597505;1
LocatelVzla_ATC;2017-04-11 09:16;6.0;1.0;Hola @andrea_tovarc @leonablank @liz2865 CONCOR 2.5MG en Locatel BO Center,verificar disponibilidad con el establecimiento al 0212-2321111.;;@andrea_tovarc @leonablank @liz2865;;851786140277506048;https://twitter.com/LocatelVzla_ATC/status/851786140277506048;1
LocatelVzla_ATC;2017-04-11 11:03;4.0;0.0;Hola @Psiques ATORVASTATINA COMP. 20MG en Locatel Parque Caracas,verificar disponibilidad con el establecimiento al 0212-5782592.;;@Psiques;;851813036700700673;https://twitter.com/LocatelVzla_ATC/status/851813036700700673;1
LocatelVzla_ATC;2017-04-12 10:58;1.0;0.0;Hola Anastacia @gatalok18 ONIREMA TABL.5MG en Locatel El Paraíso, verificar disponibilidad con el establecimiento y llevar récipe médico.;;@gatalok18;;852174083139788800;https://twitter.com/LocatelVzla_ATC/status/852174083139788800;1
LocatelVzla_ATC;2017-04-12 16:30;0.0;0.0;@AngelaAndreina9 VIZERUL JBE.150MG en Locatel Sabana Grande,debes verificar disponibilidad con el establecimiento al 0212-7634507.;;@AngelaAndreina9;;852257602733998085;https://twitter.com/LocatelVzla_ATC/status/852257602733998085;1
LocatelVzla_ATC;2017-04-18 09:52;2.0;0.0;Buenos días @PantanoOrelis AIRON TABL.RECUB.10MG en Locatel Parque Caracas, confirmar disponibilidad con el establecimiento al 0212-5782592.;;@PantanoOrelis;;854331929608552448;https://twitter.com/LocatelVzla_ATC/status/854331929608552448;1
LocatelVzla_ATC;2017-04-20 08:52;7.0;1.0;Hola @yulitzadetovar AIRON TABL.RECUB.10MG en Locatel BO Center, debes verificar disponibilidad con el establecimiento al 0212-2321111.;;@yulitzadetovar;;855041392300756992;https://twitter.com/LocatelVzla_ATC/status/855041392300756992;1
LocatelVzla_ATC;2017-04-20 14:46;0.0;1.0;@lhipol DORIXINA FLEX COMPD. en Locatel San Martín,verificar disponibilidad con el establecimiento al 0212-4520424 ¡Feliz tarde!;;@lhipol;;855130582447263744;https://twitter.com/LocatelVzla_ATC/status/855130582447263744;1
LocatelVzla_ATC;2017-04-24 10:20;7.0;1.0;Buenos dìas @Akimichu1 RINARIS TAB. REC. en Locatel Caricuao, confirmar disponibilidad con el establecimiento al 0212-4327113.;;@Akimichu1;;856513184802492416;https://twitter.com/LocatelVzla_ATC/status/856513184802492416;1
LocatelVzla_ATC;2017-04-24 13:38;4.0;2.0;Hola @liliana_gl2002 PERIDONT http:// SOLUC.TOP . en Locatel Parque Caracas, confirmar disponibilidad al 0212-5782592.;;@liliana_gl2002;;856563043442065409;https://twitter.com/LocatelVzla_ATC/status/856563043442065409;1
LocatelVzla_ATC;2017-04-24 16:47;4.0;1.0;Buenas tardes @AFigueredo16 FLUCONAZOL GV. CAPS.150MG, en Locatel Petare, verificar disponibilidad con el establecimiento al 0212-2343050.;;@AFigueredo16;;856610628177469440;https://twitter.com/LocatelVzla_ATC/status/856610628177469440;1
LocatelVzla_ATC;2017-04-25 08:38;2.0;1.0;Buenos dìas @kislingerluisa : CICLOKAN SOL.INY.AMP.500MG/5ML, en Locatel Petare, verificar disponibilidad al 0212-2343050.¡Feliz dìa!;;@kislingerluisa;;856849908623691776;https://twitter.com/LocatelVzla_ATC/status/856849908623691776;1
LocatelVzla_ATC;2017-04-25 08:53;5.0;0.0;Buenos dìas @sbyaselli : ANSILAN COMPD.0.5, en Locatel Petare, verificar disponibilidad con el establecimiento al 0212-2343050.;;@sbyaselli;;856853771321823232;https://twitter.com/LocatelVzla_ATC/status/856853771321823232;1
LocatelVzla_ATC;2017-04-27 14:39;2.0;0.0;Hola @daleslibre : SINEMET CR TAB. 50/200MG, en Locatel Petare, verificar disponibilidad con el establecimiento al 0212-2343050.¡Feliz tarde!;;@daleslibre;;857665616823681024;https://twitter.com/LocatelVzla_ATC/status/857665616823681024;1
LocatelVzla_ATC;2017-05-04 10:58;3.0;1.0;Hola @catalinacaroli : GLAUCOTENSIL D 2% SOLUC.OFT. en Locatel El Paraíso, verificar disponibilidad con el establecimiento al 0212-4721055.;;@catalinacaroli;;860146734537854976;https://twitter.com/LocatelVzla_ATC/status/860146734537854976;1
LocatelVzla_ATC;2017-05-08 09:41;0.0;0.0;@AzairaG CLOPIDOGREL TAB.REC. 75MG en Locatel Propatria,confirmar disponibilidad y costo con el establecimiento al 0212-8732326.;;@AzairaG;;861576825872494593;https://twitter.com/LocatelVzla_ATC/status/861576825872494593;1
LocatelVzla_ATC;2017-05-08 10:11;6.0;1.0;Hola @ZikiuM DEFLAZACORT COMPD.6MG en Locatel Caricuao, debes confirmar disponibilidad con el establecimiento al 0212-4327113.;;@ZikiuM;;861584456985042944;https://twitter.com/LocatelVzla_ATC/status/861584456985042944;1
LocatelVzla_ATC;2017-05-09 10:01;2.0;0.0;Hola @ADRIANACORRALE7 BEHKACIN AMP.500MG en Locatel Boleita, debe verificar disponibilidad al 0212-2034647 ¡Feliz día!;;@ADRIANACORRALE7;;861944190195965953;https://twitter.com/LocatelVzla_ATC/status/861944190195965953;1
LocatelVzla_ATC;2017-05-10 10:01;7.0;0.0;Buenos días @BelkisH50489079 AMOXICILINA CAPS.500MG en Locatel El Marques, confirmar disponibilidad y costo al 0212-2391616.;;@BelkisH50489079;;862306568167194625;https://twitter.com/LocatelVzla_ATC/status/862306568167194625;1
LocatelVzla_ATC;2017-05-11 09:23;2.0;0.0;Buenos días @NBravo07 TODEX SUSP OFT. en Locatel San Martín, verificar disponibilidad al 0212-4520424.;;@NBravo07;;862659518932668416;https://twitter.com/LocatelVzla_ATC/status/862659518932668416;1
LocatelVzla_ATC;2017-05-11 09:27;0.0;0.0;@NBravo07 TODEX UNG.OFT. en Locatel Trinidad Expreso, confirmar disponibilidad con el establecimiento al 0212-9440924 ¡Feliz día!;;@NBravo07;;862660559698898944;https://twitter.com/LocatelVzla_ATC/status/862660559698898944;1
LocatelVzla_ATC;2017-05-11 13:09;3.0;0.0;Hola @corax_lk AMOXICILINA CAPS.500MG en Locatel El Marques,verificar disponibilidad con el establecimiento al 0212-2391616;;@corax_lk;;862716405577396224;https://twitter.com/LocatelVzla_ATC/status/862716405577396224;1
LocatelVzla_ATC;2017-05-12 12:18;2.0;2.0;Hola @NATYGUERREROB ISOTRETINOINA CAPS.BLANDAS 10MG en Locatel Chacaito,verificar disponibilidad con el establecimiento al 0212-9530191.;;@NATYGUERREROB;;863065976044179457;https://twitter.com/LocatelVzla_ATC/status/863065976044179457;1
LocatelVzla_ATC;2017-05-17 08:10;0.0;0.0;Buenos días Clara @torrescaile TALZIC COMPD.10MG en Locatel Barinas, debe verificar disponibilidad con el establecimiento al 0273-5417699.;;@torrescaile;;864815485573058562;https://twitter.com/LocatelVzla_ATC/status/864815485573058562;1
LocatelVzla_ATC;2017-05-17 08:39;6.0;0.0;Buenos días @fr4x4 FULGRAM COMPD.875/125MG en Locatel Dos Caminos, debe verificar disponibilidad con el establecimiento al 0212-2850020.;;@fr4x4;;864822805505998848;https://twitter.com/LocatelVzla_ATC/status/864822805505998848;1
LocatelVzla_ATC;2017-05-17 11:11;8.0;0.0;Hola @BladesYury CLINDAMICINA AMP.600MG en Locatel Multiplaza Victoria,debe confirmar disponibilidad con el establecimiento al 0212-6318859.;;@BladesYury;;864860876452573184;https://twitter.com/LocatelVzla_ATC/status/864860876452573184;1
LocatelVzla_ATC;2017-05-22 11:38;5.0;0.0;Hola @odaromero UNASYN TABL.750MG en Locatel Parque Caracas, verificar disponibilidad y costo con el establecimiento al 0212-5782592.;;@odaromero;;866679768120512517;https://twitter.com/LocatelVzla_ATC/status/866679768120512517;1
LocatelVzla_ATC;2017-05-22 11:49;8.0;1.0;Buenos días @drlecuna UNASYN TABL.750MG en Locatel Parque Caracas, verificar disponibilidad y costo con el establecimiento al 0212-5782592.;;@drlecuna;;866682339329536000;https://twitter.com/LocatelVzla_ATC/status/866682339329536000;1
LocatelVzla_ATC;2017-05-22 12:55;2.0;0.0;Hola @MariT_Ruiz PROFENID CAPS.100MG en Locatel La Castellana, verificar disponibilidad y costo con el establecimiento al 0212-2745311.;;@MariT_Ruiz;;866698999461543937;https://twitter.com/LocatelVzla_ATC/status/866698999461543937;1
LocatelVzla_ATC;2017-05-23 08:50;4.0;1.0;Buenos días @ivonneperaza CARVEDILOL COMP. 6.25MG en Locatel Chacaito, verificar disponibilidad con el establecimiento al 0212-9530191.;;@ivonneperaza;;866999877531774976;https://twitter.com/LocatelVzla_ATC/status/866999877531774976;1
LocatelVzla_ATC;2017-05-23 10:57;5.0;0.0;Buenos días @DarcyTeran03 GEMFIBROZILO TAB. REC. 900MG en Locatel Las Delicias, confirmar disponibilidad y costo al 0243-2424165.;;@DarcyTeran03;;867031834709958656;https://twitter.com/LocatelVzla_ATC/status/867031834709958656;1
LocatelVzla_ATC;2017-05-23 13:06;5.0;0.0;Hola @chichilei CLARITROMICINA COMP.REC.500MG en Locatel Las Mercedes, debe confirmar disponibilidad y costo al 0212-9934453 ¡Feliz tarde!;;@chichilei;;867064317069471744;https://twitter.com/LocatelVzla_ATC/status/867064317069471744;1
LocatelVzla_ATC;2017-05-23 15:15;3.0;1.0;Hola @solgraciosa REMINALET COMP. 20/12.5MG en Locatel El Paraíso, debe verificar disponibilidad con el establecimiento al 0212-4721055.;;@solgraciosa;;867096591836094464;https://twitter.com/LocatelVzla_ATC/status/867096591836094464;1
LocatelVzla_ATC;2017-05-23 15:25;2.0;0.0;Hola Miriam @miyelop PLIDAN SOL.GOTAS 10MG, debe confirmar disponibilidad con el establecimiento al 0212-4520424 ¡Feliz tarde!;;@miyelop;;867099207773147136;https://twitter.com/LocatelVzla_ATC/status/867099207773147136;0
LocatelVzla_ATC;2017-05-23 16:18;3.0;0.0;Hola @thailinespino ZALDIAR COMPD.325MG en Locatel Propatria, verificar disponibilidad con el establecimiento al 0212-8732326.;;@thailinespino;;867112646683889665;https://twitter.com/LocatelVzla_ATC/status/867112646683889665;1
LocatelVzla_ATC;2017-05-24 12:05;0.0;0.0;@R_Espinoza84 MELOXICAM TABL. 15MG en Locatel Las Mercedes, confirmar disponibilidad con el establecimiento al 0212-9934453.;;@R_Espinoza84;;867411283477491713;https://twitter.com/LocatelVzla_ATC/status/867411283477491713;1
LocatelVzla_ATC;2017-05-26 08:57;1.0;0.0;Buenos días @ontiverosjennyr IRMIL 10 COMP 10MG en Locatel La Trinidad, verificar disponibilidad con el establecimiento al0212-9445566.;;@ontiverosjennyr;;868088724894212096;https://twitter.com/LocatelVzla_ATC/status/868088724894212096;1
LocatelVzla_ATC;2017-05-29 09:55;1.0;2.0;Hola @tonydejesus9009 LONGACEF CAPS. 400MG en Locatel Petare, debe confirmar disponibilidad con el establecimiento al0212-2566355.;;@tonydejesus9009;;869190554617352192;https://twitter.com/LocatelVzla_ATC/status/869190554617352192;1
LocatelVzla_ATC;2017-05-31 11:16;2.0;0.0;Hola Daniela @Danielaar22 PREVERAL C/DEX.JBE en Locatel Caricuao, debe confirmar disponibilidad con establecimiento al 0212-4327113.;;@Danielaar22;;869935546939912192;https://twitter.com/LocatelVzla_ATC/status/869935546939912192;1
LocatelVzla_ATC;2017-05-31 16:10;6.0;4.0;Buenas tardes @MariotfeC GENURIN CAPS.200MG en Locatel Plaza Mayor, verificar disponibilidad con el establecimiento al 0281-2813763;;@MariotfeC;;870009612065423360;https://twitter.com/LocatelVzla_ATC/status/870009612065423360;1
LocatelVzla_ATC;2017-06-01 08:54;2.0;1.0;Hola @Mariauxi1010 OLMESARTAN MEDOXOMIL COMP.REC.20MG en Locatel Las Delicias, confirmar disponibilidad al 0243-2424165 ¡Feliz día!;;@Mariauxi1010;;870262373738786817;https://twitter.com/LocatelVzla_ATC/status/870262373738786817;1
LocatelVzla_ATC;2017-06-01 09:39;9.0;1.0;Hola @mzuleika22 ADALAT OROS TAB. LIB. OSMOTICA 30 MG en Locatel BO Center, confirmar disponibilidad con el establecimiento al 0212-2321111.;;@mzuleika22;;870273659923038208;https://twitter.com/LocatelVzla_ATC/status/870273659923038208;1
LocatelVzla_ATC;2017-06-01 16:06;9.0;1.0;Hola Liliana @lilianapernia LONGACEF CAPS. 400MG en Locatel Petare, debe verificar disponibilidad con el establecimiento al 0212-2566355.;;@lilianapernia;;870370973383626752;https://twitter.com/LocatelVzla_ATC/status/870370973383626752;1
LocatelVzla_ATC;2017-06-02 11:13;1.0;0.0;Hola @guillenluis61 @Augtorres LOSARTAN POT. COMP.REC.50MG en Locatel El Valle, confirmar disponibilidad y costo al 0212-6716065 ¡Feliz día!;;@guillenluis61 @Augtorres;;870659668774965250;https://twitter.com/LocatelVzla_ATC/status/870659668774965250;1
lolimarpernalet;2017-05-27 08:56;0.0;0.0;@FundacionBADAN buenos dias, gilenya tienen disponible? Caracas;;@FundacionBADAN;;868450764330594312;https://twitter.com/lolimarpernalet/status/868450764330594312;2
lomo2710;2017-06-04 09:05;0.0;0.0;Putin ofreció a Bill Clinton la adhesión de Rusia a la OTAN https:// es.rt.com/55ca;;;;871352233048330240;https://twitter.com/lomo2710/status/871352233048330240;0
lopezgjuanc;2017-05-17 14:42;0.0;0.0;Solicito información de venta de viavox en supositorio. Cualquier información comunicarse por acá.;;;;864913953733963777;https://twitter.com/lopezgjuanc/status/864913953733963777;2
loQnecesitsaqui;2017-03-24 10:00;0.0;0.0;no disponemos de benicar .;;;;845274175417864192;https://twitter.com/loQnecesitsaqui/status/845274175417864192;0
loQnecesitsaqui;2017-04-18 19:11;0.0;0.0;+ nimodipina +otros escasos. Se cambian algunos de estos medicamentos Y por insulina nph 70/30 CCs cambio justo. pic.twitter.com/cRpkiVKFU2;;;;854472358870044673;https://twitter.com/loQnecesitsaqui/status/854472358870044673;1
LORC72_croq;2017-04-24 11:05;0.0;0.0;@farmagaleCA Buen dia. Dispondran de Cetralina, Clonac , Calcort, muchas gracias.;;@farmagaleCA;;856524598917181440;https://twitter.com/LORC72_croq/status/856524598917181440;2
lorebornacelly;2017-04-05 19:16;6.0;1.0;Por favor si alguien sabe donde puedo conseguir Ridal avíseme. Si tiene para vender o donar también.;;;;849762694756540418;https://twitter.com/lorebornacelly/status/849762694756540418;2
Lorenaampudia2;2017-03-24 18:47;0.0;0.0;Hola soy de la cuidad de México tengo dos cajas de ZOLADEX 10.8 a buen precio mi del es 5571958507;;;;845406830994083840;https://twitter.com/Lorenaampudia2/status/845406830994083840;1
lorenapim;2017-05-24 20:27;0.0;1.0;a la mía si la tengo que sacar lloviendo es sin chaleco, una vuelta rápida y después la seco con toalla nova (su parka ya no le entra);;;;867537503112355841;https://twitter.com/lorenapim/status/867537503112355841;0
lorepatric12021;2017-03-07 18:29;0.0;0.0;#DrSotoBV13 el cloruro de magnesio no lo venden en farmacia tradicionales y en las otras ya no quedan recorri todo valparaiso;;;#DrSotoBV13;839241536999157766;https://twitter.com/lorepatric12021/status/839241536999157766;0
